Year,Trip Date,Sorter,Property,Site name,Site,Grid,Design,2001/2002,2011/2012,TREATMENTS,Plot,Ref,Dune Zone,Species,Viable,Non-viable,Evidence of predation,Estimate of spinifex husks,I.D. Confidence,Total (excluding spinifex husks),Total (incl. spin husks),Notes
2017,7/22/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,6,111,Mid,Triodia basedowii,1,,,,,1,1,
2017,7/23/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,6,111,Mid,Calotis erinacea,1,,,,,1,1,
2017,7/24/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,7,112,Mid,Trachymene glaucifolia,11,,,,,11,11,
2017,7/25/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,7,112,Mid,Goodenia cycloptera,4,,,,,4,4,
2017,7/26/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,7,112,Mid,Triodia basedowii,2,,,,,2,2,
2017,7/27/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,7,112,Mid,Newcastelia spodiotricha,,1,,,,1,1,
2017,7/28/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,7,112,Mid,Dicrastylis costelloi,6,,,,,6,6,
2017,7/29/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,7,112,Mid,Unknown 12,3,,,,,3,3,
2017,7/30/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,7,112,Mid,Unknown 13,1,,,,,1,1,
2017,7/31/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,8,113,Mid,Goodenia cycloptera,1,,,,,1,1,
2017,8/1/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,8,113,Mid,Trachymene glaucifolia,3,,,,,3,3,
2017,8/2/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,8,113,Mid,Triodia basedowii,9,6,,,,15,15,
2017,8/3/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,8,113,Mid,Dicrastylis costelloi,5,,,,,5,5,
2017,8/4/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,8,113,Mid,Boerhavia coccinea,4,,,,,4,4,
2017,8/5/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,9,114,Mid,Dicrastylis costelloi,1,,,,,1,1,
2017,8/6/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,9,114,Mid,Calandrinia balonensis,1,,,,,1,1,
2017,8/7/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,10,115,Mid,Triodia basedowii,2,,,,,2,2,
2017,8/8/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,11,116,Crest,Triodia basedowii,1,,,,,1,1,
2017,8/9/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,11,116,Crest,Unknown 13,4,,,,,4,4,
2017,8/10/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,11,116,Crest,Dicrastylis costelloi,4,,,,,4,4,
2017,8/11/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,11,116,Crest,Trachymene glaucifolia,,1,,,,1,1,
2017,8/12/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,11,116,Crest,Calotis erinacea,1,,,,,1,1,
2017,8/13/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,12,117,Crest,Calotis erinacea,3,,,,,3,3,
2017,8/14/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,12,117,Crest,Goodenia cycloptera,2,2,,,,4,4,
2017,8/15/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,12,117,Crest,Trachymene glaucifolia,1,,,,,1,1,
2017,8/16/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,12,117,Crest,Unknown 13,,1,,,,1,1,
2017,8/17/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,12,117,Crest,Triodia basedowii,2,,,,,2,2,
2017,8/18/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,13,118,Crest,Calotis erinacea,9,,,,,9,9,
2017,8/19/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,13,118,Crest,Triodia basedowii,4,,,,,4,4,
2017,8/20/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,14,119,Crest,Triumfetta winneckeana,1,,,,,1,1,
2017,8/21/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,14,119,Crest,Calotis erinacea,27,8,,,,35,35,
2017,8/22/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,14,119,Crest,Boerhavia coccinea,1,,,,,1,1,
2017,8/23/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,15,120,Crest,Calotis erinacea,5,,,,,5,5,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,1,181,Crest,Boerhavia coccinea,,,,9,2,0,9,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,1,181,Crest,Triodia basedowii,,,,8,1,0,8,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,1,181,Crest,Trachymene glaucifolia,1,,,,1,1,1,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,1,181,Crest,Goodenia cycloptera,,3,,,2,3,3,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,1,181,Crest,Ptilotus latifolius,2,,,,1,2,2,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,1,181,Crest,Trichodesma zaylanicum,,,,5,3,0,5,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,2,182,Crest,Goodenia cycloptera,2,,,,2,2,2,"*this is the first ""plot 2 ref 182"""
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,2,182,Crest,Trachymene glaucifolia,4,,,,1,4,4,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,2,182,Crest,Yakirra australiensis,1,,,,1,1,1,"*this is the second ""plot 2 ref 182"""
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,3,183,Crest,Goodenia cycloptera,1,,,,1,1,1,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,3,183,Crest,Trachymene glaucifolia,3,1,,,1,4,4,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,3,183,Crest,Boerhavia coccinea,,,,5,2,0,5,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,3,183,Crest,Triodia basedowii,,,,8,2,0,8,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,3,183,Crest,Unknown E,1,,,,3,1,1,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,5,185,Crest,Trachymene glaucifolia,23,2,,,1,25,25,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,5,185,Crest,Goodenia cycloptera,3,,,,1,3,3,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,5,185,Crest,Boerhavia coccinea,,,,7,1,0,7,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,5,185,Crest,Triodia basedowii,,,,5,1,0,5,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,5,185,Crest,Ptilotus latifolius,5,,,,1,5,5,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,5,185,Crest,Trichodesma zaylanicum,2,,,,3,2,2,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,6,186,Mid,Trachymene glaucifolia,6,,,,1,6,6,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,6,186,Mid,Goodenia cycloptera,1,,,,1,1,1,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,6,186,Mid,Acacia cambagei,3,,,,1,3,3,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,6,186,Mid,Triodia basedowii,,,,16,1,0,16,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,6,186,Mid,Ptilotus latifolius,8,,,,1,8,8,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,6,186,Mid,Trichodesma zaylanicum,,,,2,2,0,2,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,7,187,Mid,Trachymene glaucifolia,1,,,,1,1,1,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,7,187,Mid,Triodia basedowii,,,,1,1,0,1,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,7,187,Mid,Ptilotus latifolius,1,,,,1,1,1,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,7,187,Mid,Nicotiana megalosiphon,1,,,,2,1,1,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,8,188,Mid,Goodenia cycloptera,,1,,,1,1,1,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,8,188,Mid,Triodia basedowii,,,,3,1,0,3,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,8,188,Mid,Ptilotus latifolius,5,,,,1,5,5,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,9,189,Mid,Trichodesma zaylanicum,,,,1,2,0,1,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,9,189,Mid,Yakirra australiensis,,,,2,3,0,2,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,10,190,Mid,Trachymene glaucifolia,1,1,,,1,2,2,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,10,190,Mid,Goodenia cycloptera,,1,,,3,1,1,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,10,190,Mid,Triodia basedowii,,,,15,1,0,15,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,10,190,Mid,Boerhavia coccinea,,,,5,2,0,5,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,10,190,Mid,Ptilotus latifolius,2,,,,1,2,2,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,10,190,Mid,Trichodesma zaylanicum,,,,2,2,0,2,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,10,190,Mid,Yakirra australiensis,1,,,,3,1,1,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,11,191,Swale,Triodia basedowii,,,,2,2,0,2,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,12,,Swale,Triodia basedowii,,,,20,1,0,20,#notag
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,12,,Swale,Boerhavia coccinea,,,,2,2,0,2,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,12,,Swale,Nicotiana megalosiphon,2,,,,3,2,2,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,13,193,Swale,Triodia basedowii,,,,3,1,0,3,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,13,193,Swale,Boerhavia coccinea,,,,2,2,0,2,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,14,194,Swale,Trachymene glaucifolia,4,,,,1,4,4,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,14,194,Swale,Acacia cambagei,1,,,,1,1,1,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,14,194,Swale,Triodia basedowii,,,,1,1,0,1,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,14,194,Swale,Boerhavia coccinea,,,,3,2,0,3,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,15,195,Swale,Trachymene glaucifolia,6,2,,,1,8,8,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,15,195,Swale,Triodia basedowii,,,,10,1,0,10,
2017,10/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,2,,unburnt,unburnt,Unburnt/unburnt,15,195,Swale,Boerhavia coccinea,,,,1,2,0,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,1,196,Swale,Triodia basedowii,,,,9,1,0,9,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,1,196,Swale,Haloragis gossei,,,,4,1,0,4,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,1,196,Swale,Aristida sp.,,2,,,2,2,2,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,1,196,Swale,Halgania cyanea,,3,,,3,3,3,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,2,197,Swale,Triodia basedowii,1,,,22,1,1,23,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,2,197,Swale,Aristida sp.,1,,,,2,1,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,2,197,Swale,Unknown AU,,,,1,2,0,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,2,197,Swale,Trachymene glaucifolia,1,1,,,2,2,2,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,2,197,Swale,Brunonia australis,1,,,,3,1,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,2,197,Swale,Nicotiana megalosiphon,,,,2,1,0,2,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,2,197,Swale,Unknown AJ,,,,1,2,0,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,2,197,Swale,Halgania cyanea,,1,,,3,1,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,2,197,Swale,Codonocarpus cotinifolius,,,,1,1,0,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,3,198,Swale,Trachymene glaucifolia,1,,,,1,1,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,3,198,Swale,Codonocarpus cotinifolius,2,,,,1,2,2,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,3,198,Swale,Triodia basedowii,,,,1,1,0,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,4,199,Swale,Trachymene glaucifolia,7,3,,,1,10,10,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,4,199,Swale,Nicotiana megalosiphon,2,,,,1,2,2,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,4,199,Swale,Yakirra australiensis,1,,,,3,1,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,4,199,Swale,Haloragis gossei,,,,2,1,0,2,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,4,199,Swale,Halgania cyanea,,1,,,3,1,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,4,199,Swale,Triodia basedowii,,,,18,2,0,18,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,5,200,Swale,Triodia basedowii,,,,9,2,0,9,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,5,200,Swale,Nicotiana megalosiphon,3,,,1,1,3,4,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,5,200,Swale,Boerhavia coccinea,1,,,,3,1,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,6,201,Mid,Trachymene glaucifolia,9,,,,1,9,9,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,6,201,Mid,Haloragis gossei,,,,1,3,0,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,6,201,Mid,Triodia basedowii,,,,29,1,0,29,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,7,202,Mid,Trachymene glaucifolia,2,,,,1,2,2,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,7,202,Mid,Haloragis gossei,1,,,,3,1,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,7,202,Mid,Nicotiana megalosiphon,1,,,,1,1,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,7,202,Mid,Triodia basedowii,,,,39,2,0,39,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,8,203,Mid,Trachymene glaucifolia,6,,,,1,6,6,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,8,203,Mid,Unknown 8,1,,,,3,1,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,8,203,Mid,Nicotiana megalosiphon,5,4,,,1,9,9,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,8,203,Mid,Triodia basedowii,,,,18,2,0,18,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,9,204,Mid,Nicotiana megalosiphon,,,,8,1,0,8,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,9,204,Mid,Triodia basedowii,,,,28,1,0,28,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,10,205,Mid,Lepidium phlebopetalum,1,,,,1,1,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,10,205,Mid,Eriachne aristidea,,,,1,2,0,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,10,205,Mid,Triodia basedowii,,,,2,2,0,2,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,11,206,Crest,Trachymene glaucifolia,3,,,,1,3,3,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,11,206,Crest,Goodenia cycloptera,1,,,,2,1,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,11,206,Crest,Acacia cambagei,1,,,,1,1,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,11,206,Crest,Trichodesma zaylanicum,,,,3,3,0,3,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,11,206,Crest,Ptilotus latifolius,4,,,,1,4,4,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,11,206,Crest,Nicotiana megalosiphon,,1,,,3,1,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,11,206,Crest,Boerhavia coccinea,,,,2,2,0,2,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,11,206,Crest,Triodia basedowii,,,,2,1,0,2,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,12,207,Crest,Goodenia cycloptera,7,1,,,2,8,8,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,12,207,Crest,Trachymene glaucifolia,13,,,,1,13,13,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,12,207,Crest,Acacia cambagei,3,1,,,1,4,4,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,12,207,Crest,Nicotiana megalosiphon,,,,2,3,0,2,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,12,207,Crest,Ptilotus latifolius,2,,,,1,2,2,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,12,207,Crest,Trichodesma zaylanicum,,,,1,2,0,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,12,207,Crest,Triodia basedowii,,,,9,1,0,9,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,12,207,Crest,Boerhavia coccinea,,,,72,2,0,72,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,13,208,Crest,Acacia cambagei,1,,,,1,1,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,13,208,Crest,Trachymene glaucifolia,8,,,,1,8,8,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,13,208,Crest,Goodenia cycloptera,7,,,,1,7,7,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,13,208,Crest,Ptilotus latifolius,3,,,,1,3,3,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,13,208,Crest,Boerhavia coccinea,,,,10,2,0,10,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,13,208,Crest,Triodia basedowii,,,,13,2,0,13,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,14,209,Crest,Trachymene glaucifolia,57,,,,1,57,57,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,14,209,Crest,Acacia cambagei,1,,,,1,1,1,
